V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Class
10905.0,36804.0,36804.0,-170.0,21.0,0.0,0.0,10905.0,0.0,0.0,7305.0,7305.0,0.0,0.0,73607793.0,6134.0,0.0,11.0,-21299.0,1
0.0,21299.0,36804.0,0.0,21.0,0.0,36804.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,1444.0,38.0,46.0,9.0,0.0,1
1035.0,4241.0,14313.0,0.0,-8.0,0.0,4241.0,4241.0,8283.0,14313.0,2841.0,2841.0,0.0,0.0,16.0,19.0,0.0,4.0,0.0,1
0.0,14313.0,14313.0,0.0,8.0,1789.0,22729.0,-14313.0,0.0,530.0,0.0,0.0,14313.0,66264.0,5.0,2.0,26.0,29.0,-8283.0,0
0.0,4241.0,14313.0,0.0,8.0,0.0,14313.0,4241.0,8283.0,0.0,66.0,66.0,0.0,0.0,3.0,8.0,15.0,4.0,0.0,0
0.0,8283.0,14313.0,-28.0,8.0,8283.0,0.0,4241.0,0.0,14313.0,1789.0,0.0,0.0,66264.0,60.0,10.0,25.0,3.0,0.0,0
0.0,8283.0,14313.0,0.0,8.0,1789.0,14313.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,6.0,44.0,0.0,4.0,0.0,1
1035.0,14313.0,14313.0,0.0,-8.0,1789.0,66264.0,4241.0,8283.0,14313.0,1789.0,0.0,0.0,14313.0,0.0,32.0,30.0,4.0,0.0,1
1035.0,66.0,14313.0,0.0,8.0,8.0,66264.0,4241.0,8283.0,530.0,0.0,0.0,0.0,530.0,7.0,100.0,21.0,4.0,-8283.0,0
0.0,14313.0,14313.0,8.0,-8.0,0.0,181829.0,-14313.0,0.0,530.0,0.0,0.0,0.0,530.0,34.0,1.0,22.0,22.0,-8283.0,1
21299.0,36804.0,36804.0,0.0,-21.0,4600.0,36804.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,48.0,0.0,57.0,-10905.0,1
0.0,530.0,14313.0,-66.0,8.0,0.0,22729.0,-66.0,0.0,0.0,0.0,0.0,181829.0,181829.0,87.0,15.0,21.0,5.0,-8283.0,1
0.0,4241.0,14313.0,-28.0,8.0,0.0,0.0,0.0,0.0,0.0,224.0,530.0,181829.0,66264.0,12.0,2.0,14.0,5.0,-8283.0,0
0.0,0.0,14313.0,0.0,8.0,0.0,66264.0,4241.0,66.0,0.0,0.0,0.0,-66.0,-66.0,3.0,9.0,16.0,4.0,-8283.0,1
0.0,10905.0,36804.0,0.0,21.0,0.0,0.0,10905.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.0,46.0,11.0,-21299.0,1
0.0,530.0,14313.0,-8.0,8.0,0.0,0.0,-66.0,0.0,0.0,0.0,0.0,66264.0,66264.0,12.0,2.0,15.0,5.0,-8283.0,0
0.0,14313.0,14313.0,0.0,-8.0,1789.0,0.0,4241.0,0.0,530.0,0.0,0.0,0.0,530.0,19.0,4.0,22.0,23.0,-8283.0,1
21299.0,36804.0,36804.0,0.0,21.0,0.0,170388.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,399.0,12.0,0.0,44.0,0.0,0
0.0,10905.0,36804.0,72.0,21.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,0.0,0.0,1491.0,3.0,0.0,10.0,0.0,0
0.0,14313.0,14313.0,0.0,8.0,0.0,66264.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,1
0.0,10905.0,36804.0,21.0,21.0,0.0,0.0,10905.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,6.0,45.0,10.0,0.0,0
0.0,4241.0,14313.0,129.0,8.0,1789.0,22729.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,18.0,2.0,20.0,4.0,-8283.0,0
4600.0,10905.0,36804.0,0.0,21.0,21299.0,467546.0,10905.0,0.0,0.0,575.0,0.0,0.0,170.0,867.0,503.0,70.0,67.0,-21299.0,1
0.0,8283.0,14313.0,0.0,8.0,0.0,66264.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,59.0,14.0,0.0,19.0,0.0,0
0.0,21299.0,36804.0,21.0,21.0,4600.0,0.0,0.0,0.0,0.0,170.0,170.0,0.0,0.0,11017.0,20.0,0.0,9.0,0.0,1
0.0,8283.0,14313.0,-66.0,8.0,1789.0,22729.0,4241.0,66.0,0.0,530.0,0.0,0.0,0.0,29.0,11.0,17.0,4.0,-8283.0,0
66.0,8283.0,14313.0,0.0,-8.0,1789.0,22729.0,4241.0,1789.0,530.0,66.0,66.0,0.0,14313.0,13.0,17.0,20.0,4.0,0.0,0
0.0,4241.0,14313.0,0.0,8.0,0.0,22729.0,4241.0,0.0,14313.0,66.0,66.0,0.0,14313.0,909.0,2.0,25.0,4.0,-8283.0,0
0.0,8283.0,14313.0,28.0,8.0,0.0,0.0,4241.0,0.0,14313.0,0.0,0.0,0.0,530.0,5966.0,7.0,20.0,4.0,0.0,1
0.0,36804.0,36804.0,-170.0,21.0,0.0,0.0,10905.0,0.0,0.0,575.0,575.0,170.0,170.0,1153.0,121.0,49.0,11.0,0.0,1
1035.0,4241.0,14313.0,0.0,8.0,1789.0,4241.0,4241.0,0.0,530.0,66.0,66.0,0.0,530.0,4.0,6.0,19.0,3.0,-4241.0,0
0.0,8283.0,14313.0,8.0,8.0,1789.0,4241.0,4241.0,66.0,14313.0,224.0,0.0,0.0,530.0,173.0,14.0,24.0,3.0,-8283.0,1
0.0,-1789.0,14313.0,-28.0,8.0,8.0,22729.0,4241.0,0.0,4241.0,1035.0,0.0,0.0,66264.0,4.0,0.0,21.0,4.0,0.0,0
0.0,14313.0,14313.0,0.0,8.0,1789.0,22729.0,-8283.0,0.0,530.0,0.0,0.0,14313.0,66264.0,4.0,2.0,28.0,31.0,-8283.0,0
0.0,0.0,14313.0,0.0,-8.0,530.0,0.0,4241.0,66.0,0.0,0.0,0.0,0.0,14313.0,23.0,34.0,23.0,3.0,-8283.0,0
0.0,0.0,14313.0,28.0,8.0,0.0,22729.0,0.0,0.0,14313.0,530.0,0.0,181829.0,271418.0,8.0,1.0,25.0,5.0,-8283.0,0
0.0,0.0,14313.0,-28.0,8.0,0.0,22729.0,-14313.0,0.0,0.0,0.0,0.0,14313.0,181829.0,14.0,2.0,20.0,4.0,-8283.0,0
0.0,4241.0,14313.0,0.0,8.0,8283.0,0.0,4241.0,66.0,0.0,0.0,0.0,0.0,0.0,312.0,281.0,22.0,3.0,0.0,1
0.0,14313.0,14313.0,0.0,-8.0,1789.0,22729.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,6877.0,36.0,0.0,4.0,0.0,0
0.0,21299.0,36804.0,21.0,21.0,21299.0,0.0,10905.0,0.0,0.0,7305.0,7305.0,0.0,0.0,6247575.0,75.0,0.0,64.0,0.0,1
66.0,14313.0,14313.0,0.0,8.0,1789.0,8283.0,4241.0,66.0,14313.0,2841.0,2841.0,0.0,0.0,349.0,68.0,0.0,25.0,0.0,1
0.0,4241.0,14313.0,0.0,-8.0,1789.0,22729.0,0.0,0.0,14313.0,1035.0,0.0,0.0,181829.0,55.0,9.0,30.0,5.0,-8283.0,1
0.0,-36804.0,36804.0,-72.0,21.0,21.0,467546.0,-170.0,0.0,0.0,0.0,0.0,4600.0,58443.0,163.0,7.0,64.0,9.0,0.0,1
1035.0,4241.0,14313.0,0.0,8.0,8283.0,14313.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,5688.0,65.0,0.0,3.0,-4241.0,1
0.0,8283.0,14313.0,8.0,8.0,0.0,22729.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,22.0,4.0,0.0,20.0,0.0,0
0.0,21299.0,36804.0,72.0,21.0,21299.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,2617.0,28.0,0.0,66.0,0.0,1
0.0,14313.0,14313.0,28.0,-8.0,1789.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,66264.0,54.0,11.0,22.0,4.0,-8283.0,0
1035.0,530.0,14313.0,0.0,8.0,1789.0,4241.0,4241.0,0.0,0.0,66.0,66.0,0.0,530.0,16.0,86.0,20.0,4.0,-4241.0,1
66.0,4241.0,14313.0,-8.0,8.0,22729.0,4241.0,4241.0,66.0,4241.0,0.0,0.0,0.0,0.0,535.0,4370.0,28.0,3.0,-8283.0,1
0.0,4241.0,14313.0,0.0,8.0,1789.0,22729.0,4241.0,66.0,530.0,0.0,0.0,0.0,530.0,379.0,38.0,20.0,3.0,0.0,1
0.0,14313.0,14313.0,8.0,8.0,0.0,181829.0,4241.0,66.0,0.0,0.0,0.0,66264.0,530.0,10.0,68.0,17.0,5.0,-8283.0,1
0.0,10905.0,36804.0,0.0,21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,9222.0,3.0,0.0,9.0,0.0,0
0.0,-14313.0,14313.0,0.0,8.0,8.0,22729.0,-14313.0,0.0,0.0,0.0,0.0,14313.0,181829.0,137.0,1.0,19.0,4.0,-8283.0,0
0.0,0.0,14313.0,0.0,-8.0,0.0,0.0,4241.0,66.0,530.0,0.0,0.0,181829.0,271418.0,1384.0,7.0,19.0,18.0,-8283.0,1
0.0,530.0,14313.0,0.0,-8.0,22729.0,0.0,4241.0,0.0,4241.0,66.0,66.0,0.0,530.0,21.0,10.0,26.0,29.0,0.0,0
0.0,14313.0,14313.0,0.0,-8.0,1789.0,8283.0,4241.0,0.0,14313.0,0.0,0.0,0.0,66264.0,1.0,0.0,23.0,23.0,-8283.0,1
0.0,4241.0,14313.0,8.0,8.0,8283.0,66264.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,0.0,570.0,0.0,3.0,0.0,0
21299.0,36804.0,36804.0,0.0,21.0,4600.0,36804.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,27.0,0.0,9.0,0.0,1
0.0,8283.0,14313.0,8.0,8.0,1789.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,118.0,5.0,0.0,3.0,0.0,1
0.0,36804.0,36804.0,-170.0,21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,515.0,63.0,0.0,8.0,-21299.0,0
1035.0,8283.0,14313.0,0.0,8.0,1789.0,14313.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,16.0,6.0,0.0,4.0,-4241.0,0
0.0,21299.0,36804.0,333.0,21.0,21299.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,34566.0,44.0,0.0,9.0,0.0,1
0.0,4241.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,2219.0,7.0,0.0,4.0,0.0,0
0.0,530.0,14313.0,-28.0,8.0,22729.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,14313.0,121.0,7.0,33.0,4.0,-8283.0,0
1035.0,4241.0,-530113.0,0.0,8.0,0.0,14313.0,4241.0,8283.0,0.0,0.0,0.0,66264.0,66264.0,8.0,5.0,14.0,5.0,-8283.0,0
1035.0,66.0,14313.0,0.0,8.0,66.0,4241.0,4241.0,0.0,4241.0,224.0,0.0,0.0,66264.0,15.0,628.0,26.0,3.0,-4241.0,0
530.0,14313.0,14313.0,0.0,8.0,1789.0,4241.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,140356.0,1723.0,0.0,21.0,0.0,1
0.0,21299.0,36804.0,21.0,21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,440.0,24.0,0.0,10.0,-21299.0,1
0.0,4241.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,78.0,10.0,0.0,3.0,0.0,1
224.0,14313.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,1789.0,14313.0,66.0,66.0,0.0,0.0,29871.0,565.0,0.0,5.0,0.0,1
0.0,66.0,14313.0,0.0,8.0,66.0,0.0,0.0,0.0,530.0,66.0,66.0,0.0,14313.0,2553.0,1.0,23.0,3.0,0.0,1
66.0,4241.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,1789.0,0.0,2841.0,2841.0,530.0,530.0,19.0,98.0,19.0,4.0,0.0,1
0.0,36804.0,36804.0,21.0,21.0,21299.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,4340.0,136.0,0.0,62.0,0.0,1
0.0,0.0,14313.0,28.0,-8.0,66.0,22729.0,4241.0,0.0,530.0,2841.0,2841.0,14313.0,181829.0,19.0,2.0,25.0,3.0,0.0,1
224.0,14313.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,0.0,455.0,0.0,4.0,0.0,0
0.0,0.0,14313.0,28.0,8.0,0.0,22729.0,4241.0,0.0,14313.0,66.0,0.0,181829.0,271418.0,8.0,1.0,25.0,5.0,-8283.0,0
0.0,10905.0,36804.0,333.0,-21.0,0.0,58443.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,13062.0,2.0,0.0,10.0,0.0,1
0.0,10905.0,36804.0,0.0,21.0,4600.0,170388.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,259.0,11.0,0.0,54.0,0.0,1
0.0,4241.0,14313.0,0.0,8.0,1789.0,22729.0,4241.0,0.0,14313.0,66.0,66.0,0.0,530.0,873.0,3.0,21.0,4.0,0.0,1
10905.0,36804.0,36804.0,21.0,21.0,21299.0,10905.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,679850.0,0.0,71.0,0.0,1
0.0,-36804.0,36804.0,0.0,21.0,21.0,467546.0,10905.0,0.0,0.0,0.0,0.0,4600.0,170.0,6.0,2.0,56.0,9.0,0.0,0
0.0,21299.0,36804.0,0.0,21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,1331.0,12.0,0.0,59.0,0.0,1
0.0,10905.0,36804.0,72.0,-21.0,0.0,0.0,10905.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,40.0,49.0,9.0,0.0,1
0.0,4241.0,14313.0,8.0,-8.0,1789.0,22729.0,4241.0,0.0,4241.0,66.0,0.0,14313.0,66264.0,31.0,8.0,22.0,4.0,0.0,0
10905.0,36804.0,36804.0,170.0,-21.0,0.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,7.0,0.0,10.0,-21299.0,1
1035.0,14313.0,14313.0,0.0,8.0,22729.0,181829.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,1367.0,445.0,0.0,28.0,0.0,1
1035.0,8283.0,14313.0,0.0,8.0,0.0,0.0,0.0,8283.0,0.0,0.0,0.0,14313.0,0.0,4.0,18.0,16.0,20.0,-8283.0,1
4600.0,36804.0,36804.0,-170.0,21.0,0.0,0.0,10905.0,0.0,0.0,2662.0,2662.0,21299.0,21299.0,636.0,454.0,52.0,11.0,0.0,1
0.0,4241.0,14313.0,-8.0,8.0,1789.0,22729.0,4241.0,0.0,14313.0,66.0,66.0,0.0,66264.0,12.0,8.0,25.0,4.0,-8283.0,0
0.0,-1789.0,14313.0,0.0,-8.0,8.0,181829.0,-66.0,0.0,4241.0,66.0,66.0,0.0,181829.0,4.0,2.0,22.0,4.0,-8283.0,0
0.0,8283.0,14313.0,0.0,8.0,8283.0,14313.0,4241.0,1789.0,14313.0,66.0,66.0,0.0,530.0,309.0,52.0,25.0,20.0,0.0,1
0.0,10905.0,36804.0,0.0,21.0,0.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,895.0,5.0,0.0,10.0,0.0,1
0.0,530.0,-530113.0,0.0,8.0,0.0,22729.0,4241.0,0.0,0.0,224.0,66.0,66264.0,530.0,5.0,5.0,13.0,4.0,0.0,0
0.0,8283.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,1789.0,0.0,0.0,0.0,0.0,0.0,58.0,210.0,18.0,3.0,-8283.0,1
1035.0,4241.0,14313.0,0.0,-8.0,1789.0,0.0,4241.0,8283.0,530.0,0.0,0.0,0.0,530.0,29.0,82.0,21.0,3.0,-8283.0,0
0.0,8283.0,14313.0,8.0,8.0,1789.0,181829.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,36.0,8.0,0.0,4.0,0.0,1
0.0,14313.0,14313.0,0.0,8.0,0.0,0.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,378.0,25.0,0.0,17.0,0.0,1
224.0,4241.0,14313.0,0.0,8.0,22729.0,181829.0,4241.0,1789.0,14313.0,66.0,66.0,0.0,0.0,530.0,250.0,0.0,33.0,0.0,1
0.0,8283.0,14313.0,8.0,8.0,0.0,66264.0,4241.0,0.0,14313.0,2841.0,2841.0,0.0,0.0,17.0,9.0,0.0,4.0,0.0,0
0.0,21299.0,36804.0,170.0,-21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,257.0,15.0,0.0,9.0,0.0,1
0.0,66.0,14313.0,66.0,-8.0,0.0,0.0,4241.0,0.0,0.0,66.0,0.0,0.0,0.0,4.0,0.0,17.0,4.0,0.0,0
0.0,8283.0,14313.0,-8.0,8.0,1789.0,4241.0,4241.0,0.0,4241.0,1035.0,0.0,0.0,181829.0,339.0,70.0,22.0,4.0,-8283.0,1
1363.0,36804.0,36804.0,-72.0,21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,90239.0,201.0,0.0,58.0,0.0,1
0.0,10905.0,36804.0,0.0,21.0,0.0,0.0,-170.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,3.0,0.0,47.0,0.0,1
1035.0,4241.0,14313.0,0.0,-8.0,1789.0,14313.0,4241.0,0.0,0.0,530.0,0.0,0.0,0.0,588.0,22.0,18.0,4.0,-4241.0,1
1035.0,8283.0,14313.0,0.0,8.0,0.0,66264.0,4241.0,8283.0,0.0,530.0,224.0,530.0,14313.0,0.0,23.0,19.0,3.0,0.0,1
0.0,4241.0,14313.0,-8.0,8.0,0.0,0.0,4241.0,0.0,0.0,66.0,224.0,530.0,0.0,5.0,3.0,15.0,4.0,0.0,1
0.0,530.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,66.0,0.0,0.0,0.0,181829.0,181829.0,781.0,24.0,20.0,3.0,0.0,0
0.0,14313.0,14313.0,28.0,8.0,1789.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,90.0,16.0,0.0,3.0,0.0,0
0.0,8283.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,808.0,32.0,0.0,4.0,0.0,1
66.0,14313.0,14313.0,0.0,8.0,1789.0,4241.0,4241.0,1789.0,14313.0,66.0,66.0,0.0,0.0,105.0,108.0,0.0,18.0,0.0,1
0.0,66.0,14313.0,8.0,-8.0,8.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,530.0,23896.0,10.0,22.0,4.0,0.0,1
0.0,21299.0,36804.0,21.0,21.0,21299.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,4215.0,40.0,0.0,9.0,0.0,1
0.0,21299.0,36804.0,-21.0,21.0,4600.0,58443.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,240.0,13.0,0.0,9.0,-21299.0,0
0.0,14313.0,-530113.0,-66.0,8.0,0.0,181829.0,0.0,0.0,4241.0,66.0,66.0,0.0,530.0,5.0,1.0,15.0,5.0,-8283.0,1
0.0,36804.0,36804.0,170.0,-21.0,0.0,0.0,10905.0,0.0,0.0,7305.0,7305.0,0.0,0.0,1773.0,53.0,0.0,13.0,0.0,0
0.0,-14313.0,14313.0,0.0,8.0,8.0,181829.0,4241.0,0.0,14313.0,0.0,0.0,-66.0,66264.0,191.0,2.0,33.0,5.0,-8283.0,0
0.0,14313.0,-530113.0,-28.0,8.0,0.0,181829.0,4241.0,66.0,530.0,2841.0,2841.0,66264.0,66264.0,172.0,25.0,15.0,5.0,-8283.0,1
0.0,530.0,14313.0,0.0,8.0,1789.0,66264.0,4241.0,0.0,14313.0,66.0,66.0,0.0,530.0,7.0,8.0,23.0,4.0,0.0,1
0.0,21299.0,36804.0,21.0,21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,4689.0,23.0,0.0,10.0,0.0,1
0.0,21299.0,36804.0,333.0,-21.0,4600.0,0.0,10905.0,0.0,0.0,0.0,0.0,0.0,170.0,1256.0,156.0,55.0,9.0,0.0,1
0.0,36804.0,36804.0,-72.0,21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,734.0,13.0,0.0,10.0,-21299.0,1
1035.0,4241.0,14313.0,0.0,8.0,0.0,14313.0,4241.0,0.0,0.0,66.0,66.0,0.0,530.0,241.0,26.0,16.0,4.0,-4241.0,1
0.0,4241.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1
0.0,14313.0,14313.0,28.0,8.0,1789.0,22729.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,736.0,46.0,0.0,3.0,0.0,1
0.0,8283.0,14313.0,0.0,8.0,0.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,21.0,10.0,0.0,3.0,-8283.0,0
0.0,14313.0,14313.0,-66.0,8.0,1789.0,0.0,4241.0,1789.0,530.0,0.0,0.0,0.0,14313.0,349.0,70.0,20.0,4.0,-8283.0,1
0.0,4241.0,14313.0,0.0,8.0,0.0,22729.0,-66.0,66.0,0.0,0.0,0.0,14313.0,14313.0,1739.0,15.0,19.0,4.0,0.0,1
0.0,8283.0,14313.0,-8.0,8.0,1789.0,181829.0,4241.0,66.0,14313.0,66.0,66.0,0.0,14313.0,48.0,31.0,26.0,3.0,0.0,0
0.0,8283.0,14313.0,0.0,8.0,8283.0,0.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,5287.0,18.0,0.0,4.0,0.0,1
0.0,4241.0,14313.0,-129.0,8.0,1789.0,22729.0,4241.0,0.0,4241.0,1789.0,224.0,14313.0,181829.0,24.0,8.0,22.0,4.0,-8283.0,0
1035.0,14313.0,14313.0,0.0,8.0,0.0,14313.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,0.0,4.0,0.0,5.0,-4241.0,1
0.0,0.0,14313.0,0.0,8.0,8.0,22729.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,8.0,21.0,4.0,0.0,1
0.0,14313.0,14313.0,0.0,8.0,0.0,0.0,4241.0,66.0,14313.0,66.0,66.0,0.0,14313.0,2040.0,63.0,25.0,4.0,0.0,0
66.0,4241.0,14313.0,0.0,-8.0,1789.0,22729.0,4241.0,66.0,4241.0,66.0,66.0,0.0,530.0,5.0,710.0,22.0,4.0,0.0,0
1035.0,8283.0,14313.0,0.0,8.0,8283.0,4241.0,4241.0,0.0,14313.0,0.0,0.0,0.0,14313.0,13.0,527.0,24.0,4.0,-4241.0,0
1035.0,14313.0,14313.0,0.0,-8.0,1789.0,14313.0,4241.0,8283.0,4241.0,0.0,0.0,0.0,14313.0,1451.0,51.0,22.0,3.0,0.0,1
0.0,4241.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,66.0,0.0,66.0,66.0,0.0,530.0,128.0,16.0,19.0,4.0,-8283.0,1
0.0,4241.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,66.0,4241.0,0.0,0.0,0.0,66264.0,175.0,878.0,22.0,4.0,0.0,1
10905.0,36804.0,36804.0,21.0,21.0,58443.0,10905.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,1406.0,0.0,0.0,7.0,0.0,1
0.0,4241.0,14313.0,-129.0,8.0,1789.0,0.0,4241.0,66.0,14313.0,2841.0,2841.0,0.0,0.0,8280.0,65.0,0.0,4.0,0.0,1
66.0,530.0,14313.0,0.0,-8.0,1789.0,181829.0,4241.0,66.0,4241.0,0.0,0.0,0.0,181829.0,22.0,150.0,21.0,4.0,-8283.0,1
0.0,10905.0,36804.0,21.0,21.0,4600.0,170388.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,22.0,0.0,9.0,0.0,1
0.0,530.0,14313.0,8.0,-8.0,0.0,14313.0,4241.0,0.0,530.0,66.0,66.0,0.0,530.0,225.0,5.0,20.0,3.0,0.0,1
0.0,4241.0,14313.0,0.0,-8.0,0.0,181829.0,4241.0,66.0,530.0,0.0,0.0,0.0,530.0,11.0,54.0,18.0,4.0,-8283.0,0
0.0,1363.0,36804.0,0.0,21.0,21299.0,467546.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,85.0,27.0,0.0,11.0,0.0,0
0.0,10905.0,36804.0,72.0,21.0,0.0,0.0,10905.0,0.0,0.0,170.0,0.0,0.0,170.0,0.0,6.0,51.0,48.0,0.0,1
0.0,10905.0,36804.0,72.0,21.0,0.0,0.0,-4600.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,3.0,0.0,55.0,0.0,1
0.0,-1789.0,14313.0,66.0,-8.0,0.0,22729.0,-14313.0,0.0,0.0,224.0,224.0,181829.0,181829.0,3.0,1.0,13.0,4.0,-8283.0,0
1035.0,4241.0,14313.0,0.0,8.0,0.0,14313.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,12.0,2.0,0.0,4.0,-4241.0,1
1035.0,14313.0,14313.0,0.0,-8.0,0.0,181829.0,4241.0,1789.0,14313.0,66.0,66.0,0.0,0.0,78.0,3.0,0.0,4.0,-8283.0,0
10905.0,36804.0,36804.0,-72.0,21.0,4600.0,170388.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,97973.0,0.0,9.0,0.0,1
21299.0,36804.0,36804.0,0.0,21.0,4600.0,36804.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,11021.0,0.0,7.0,-10905.0,1
0.0,-1789.0,14313.0,-66.0,8.0,0.0,0.0,0.0,0.0,4241.0,0.0,0.0,14313.0,271418.0,16.0,1.0,20.0,4.0,-8283.0,1
0.0,4241.0,14313.0,0.0,8.0,8283.0,181829.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,74.0,66.0,0.0,33.0,0.0,1
10905.0,36804.0,36804.0,-21.0,21.0,0.0,10905.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1
0.0,36804.0,36804.0,21.0,21.0,0.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,585.0,148.0,0.0,11.0,0.0,1
10905.0,36804.0,36804.0,170.0,-21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,34.0,0.0,51.0,0.0,1
1035.0,14313.0,14313.0,0.0,8.0,0.0,66264.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,507.0,3.0,0.0,4.0,0.0,1
21299.0,36804.0,36804.0,0.0,21.0,4600.0,36804.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,31.0,0.0,8.0,0.0,1
0.0,4241.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,66.0,0.0,66.0,66.0,0.0,14313.0,48.0,26.0,21.0,4.0,-8283.0,0
0.0,14313.0,14313.0,-66.0,8.0,0.0,0.0,4241.0,1789.0,0.0,66.0,66.0,0.0,-66.0,11.0,9.0,15.0,16.0,0.0,1
0.0,-14313.0,14313.0,0.0,8.0,0.0,181829.0,-14313.0,0.0,0.0,0.0,0.0,530.0,0.0,22.0,1.0,17.0,5.0,-8283.0,0
0.0,14313.0,14313.0,0.0,-8.0,1789.0,0.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,108.0,40.0,0.0,4.0,0.0,0
