LSOA,population_per_hectare
E01026589,36.8
E01026590,35.6
E01026591,25.0
E01026592,27.6
E01026593,1.8
E01026594,12.1
E01026599,88.2
E01026639,17.8
E01026640,17.3
E01026641,46.7
E01026595,34.1
E01026596,2.9
E01026597,36.5
E01026598,41.1
E01026622,11.6
E01026623,70.8
E01026624,127.3
E01026625,118.4
E01026626,30.4
E01026600,30.3
E01026633,18.4
E01026634,38.0
E01026635,15.8
E01026581,15.5
E01026582,7.0
E01026583,46.6
E01026584,22.4
E01026601,89.3
E01026602,38.6
E01026603,60.2
E01026604,61.2
E01026632,40.1
E01026610,96.6
E01026611,24.9
E01026612,22.8
E01026630,53.7
E01026631,61.0
E01026617,25.9
E01026618,38.5
E01026619,56.0
E01026620,64.8
E01026621,50.2
E01026613,1.4
E01026614,2.3
E01026615,2.8
E01026616,21.8
E01026585,39.9
E01026586,24.6
E01026587,4.5
E01026588,5.0
E01026680,22.9
E01026681,0.5
E01026682,22.9
E01026683,13.5
E01026645,0.3
E01026646,0.3
E01026656,0.3
E01026695,0.3
E01026676,2.2
E01026677,24.0
E01026678,2.8
E01026701,4.2
E01026702,16.7
E01026703,0.2
E01026653,3.1
E01026654,37.3
E01026655,1.6
E01026718,0.2
E01026691,0.6
E01026692,18.6
E01026708,2.1
E01026709,17.1
E01026710,1.2
E01026669,39.5
E01026670,64.9
E01026671,41.1
E01026672,38.5
E01026673,13.1
E01026687,31.1
E01026688,4.6
E01026689,81.3
E01026690,21.8
E01026647,1.7
E01026711,0.4
E01026712,6.8
E01026713,0.8
E01026666,27.3
E01026667,32.1
E01026668,26.8
E01026693,28.7
E01026662,53.7
E01026663,65.9
E01026664,49.7
E01026714,10.9
E01026698,28.9
E01026699,38.7
E01026700,98.4
E01026704,2.2
E01026705,4.5
E01026706,10.1
E01026665,0.5
E01026674,0.9
E01026675,1.2
E01026694,0.4
E01026684,0.5
E01026685,1.9
E01026719,1.0
E01026720,0.9
E01026721,0.8
E01026642,0.7
E01026643,0.4
E01026644,2.5
E01026723,2.6
E01026724,2.2
E01026725,1.1
E01026696,0.9
E01026697,0.8
E01026722,3.6
E01026726,0.6
E01026659,1.8
E01026660,3.7
E01026661,1.4
E01026715,3.6
E01026716,0.4
E01026717,0.4
E01026686,18.4
E01026707,12.2
E01033036,18.1
E01033037,30.2
E01033038,37.3
E01033039,18.6
E01026679,0.4
E01026727,0.4
E01026728,0.8
E01026648,0.5
E01026649,1.3
E01026650,0.2
E01026651,0.6
E01026652,0.7
E01026770,17.2
E01026771,24.4
E01026772,17.2
E01026773,22.8
E01026739,0.4
E01026763,0.3
E01026764,2.0
E01026765,0.3
E01026734,34.1
E01026735,33.2
E01026736,7.6
E01026777,18.7
E01026778,12.9
E01026779,63.8
E01026741,0.6
E01026742,4.0
E01026743,2.7
E01026762,1.5
E01026766,0.8
E01026781,1.8
E01026731,3.8
E01026732,0.4
E01026733,0.4
E01026737,0.5
E01026738,0.8
E01026750,16.1
E01026751,8.0
E01026752,1.0
E01026729,0.4
E01026730,2.0
E01026788,0.4
E01026780,0.4
E01026782,0.3
E01026787,0.6
E01026753,35.2
E01026754,11.7
E01026755,3.6
E01026756,37.7
E01026757,10.1
E01026758,44.9
E01026759,2.3
E01026760,7.9
E01026761,5.9
E01026745,16.7
E01026746,3.4
E01026747,18.6
E01026748,8.1
E01026749,20.4
E01026740,0.7
E01026767,0.8
E01026768,1.4
E01026789,0.5
E01026790,0.7
E01026774,1.8
E01026775,16.0
E01026776,3.2
E01026786,0.5
E01026744,1.3
E01026769,0.7
E01026783,1.2
E01026784,0.6
E01026785,0.8
E01026797,6.6
E01026798,67.9
E01026799,60.6
E01026800,55.6
E01026801,44.1
E01026802,19.0
E01026828,14.5
E01026829,55.4
E01026830,43.7
E01026831,78.8
E01026832,62.7
E01026833,57.8
E01026834,58.5
E01026841,113.2
E01026842,60.1
E01026843,53.3
E01026844,59.0
E01026845,111.2
E01026846,106.3
E01026803,61.8
E01026804,24.4
E01026805,44.6
E01026806,32.7
E01026807,55.9
E01026808,60.8
E01026809,56.9
E01026791,71.9
E01026792,40.6
E01026793,62.2
E01026794,27.3
E01026796,44.1
E01033435,35.5
E01033436,18.9
E01026863,23.1
E01026864,11.2
E01026865,57.5
E01026866,31.5
E01026867,56.9
E01026868,61.0
E01026869,77.2
E01026822,26.8
E01026823,41.0
E01026824,62.8
E01026825,52.7
E01026826,42.6
E01026827,46.0
E01026835,81.0
E01026836,60.8
E01026837,65.6
E01026838,70.1
E01026839,138.2
E01026840,103.7
E01026858,45.7
E01026859,60.8
E01026860,27.7
E01026861,37.2
E01026862,44.9
E01026852,31.5
E01026853,58.8
E01026855,51.0
E01026856,116.2
E01026857,30.0
E01033434,93.3
E01033437,78.1
E01026810,11.3
E01026811,15.8
E01026812,15.2
E01026813,15.5
E01026814,35.8
E01026815,32.2
E01026816,61.7
E01026817,22.9
E01026818,22.4
E01026819,69.8
E01026820,38.0
E01026821,15.7
E01033438,27.7
E01033439,23.1
E01033440,66.1
E01033441,14.4
E01026848,47.7
E01026849,31.5
E01026850,44.2
E01026916,27.4
E01026917,32.2
E01026918,26.2
E01026924,4.2
E01026925,30.2
E01033538,4.7
E01033540,9.0
E01026881,2.0
E01026882,7.1
E01026883,1.3
E01026895,2.4
E01026896,0.5
E01026905,32.5
E01026906,4.5
E01026907,16.0
E01026908,2.3
E01026909,12.7
E01026910,0.6
E01026947,0.5
E01026948,1.2
E01026870,26.2
E01026871,16.1
E01026921,1.9
E01026922,11.5
E01026875,0.8
E01026876,0.7
E01026926,2.8
E01026927,16.2
E01026928,3.1
E01026936,2.1
E01026937,0.8
E01026884,4.5
E01026885,0.5
E01026933,10.9
E01026945,17.3
E01026946,31.1
E01026879,0.8
E01026880,1.0
E01026911,14.4
E01026912,1.2
E01026929,0.7
E01026930,1.2
E01026913,1.6
E01026914,0.8
E01026915,10.1
E01026919,2.0
E01026920,1.1
E01026941,0.5
E01026942,3.1
E01026898,0.8
E01026899,0.6
E01026943,0.3
E01026944,0.6
E01026877,0.6
E01026878,1.0
E01026897,1.0
E01026938,14.3
E01026939,1.3
E01026940,1.9
E01026892,0.8
E01026893,1.4
E01026894,0.6
E01026903,0.5
E01026904,0.6
E01026872,0.7
E01026900,12.4
E01026901,1.1
E01026902,22.0
E01026873,0.6
E01026874,0.4
E01026886,0.8
E01026887,1.0
E01026934,5.9
E01026935,0.5
E01026888,7.0
E01026889,24.4
E01026891,21.5
E01026931,3.0
E01026932,10.3
E01033539,10.5
E01033541,44.2
E01029876,0.7
E01029898,1.4
E01029907,0.4
E01029881,0.5
E01029884,4.4
E01029885,2.1
E01029900,1.1
E01029901,1.7
E01029917,20.5
E01029892,41.2
E01029893,2.7
E01029894,28.2
E01029895,1.9
E01029896,36.1
E01029911,0.5
E01029877,0.6
E01029878,3.9
E01029879,0.7
E01029908,10.9
E01029909,31.3
E01029910,61.9
E01029880,0.6
E01029921,2.4
E01029922,0.5
E01029923,9.1
E01029912,55.5
E01029913,11.9
E01029914,62.5
E01029915,37.9
E01029916,18.6
E01029918,19.3
E01029919,4.2
E01029920,39.9
E01029886,30.8
E01029887,35.4
E01029888,48.6
E01029889,16.0
E01029890,3.8
E01029891,21.2
E01029875,0.7
E01029899,1.0
E01029902,0.5
E01029906,0.7
E01029870,14.5
E01029872,2.0
E01029882,2.6
E01029883,1.1
E01029903,2.1
E01029904,12.2
E01029905,0.6
E01029871,0.9
E01029873,0.9
E01029874,4.3
E01029897,1.6
E01029926,22.4
E01029927,27.7
E01029928,0.4
E01029929,17.1
E01029930,0.5
E01029942,6.6
E01029944,5.8
E01033453,0.7
E01029945,0.8
E01032523,2.6
E01032524,0.5
E01032525,0.9
E01032526,0.7
E01029938,53.9
E01029939,12.9
E01029940,14.6
E01029946,3.3
E01029947,8.1
E01029941,0.3
E01029957,0.7
E01033451,23.7
E01033452,1.5
E01033454,9.0
E01029937,1.7
E01029953,16.7
E01029954,10.3
E01029955,17.1
E01029956,21.0
E01029925,11.4
E01029949,25.8
E01029950,49.4
E01029951,2.1
E01029952,36.7
E01032612,59.1
E01030032,69.4
E01030033,25.7
E01030034,8.4
E01030035,21.5
E01030036,61.8
E01029973,29.6
E01029974,46.6
E01029975,67.9
E01029976,54.4
E01029977,35.8
E01030027,39.4
E01030028,36.6
E01030029,37.1
E01030030,81.3
E01030031,16.4
E01029997,47.5
E01029998,44.8
E01029999,47.6
E01030000,71.3
E01030001,11.9
E01030007,31.2
E01030008,12.5
E01030009,30.0
E01030010,42.3
E01030011,11.1
E01030022,86.7
E01030023,75.9
E01030024,125.3
E01030025,71.1
E01030026,74.6
E01029958,78.9
E01029960,62.2
E01029961,74.8
E01029962,94.7
E01033124,41.7
E01033125,26.2
E01033129,31.2
E01030002,59.0
E01030003,71.1
E01030004,46.5
E01030005,40.6
E01030006,91.4
E01029963,21.5
E01029964,49.6
E01029965,26.6
E01029966,28.8
E01029967,31.0
E01029984,15.6
E01029985,20.7
E01029986,28.0
E01029987,57.6
E01029988,37.3
E01029990,72.8
E01029991,24.0
E01029992,46.5
E01033123,48.0
E01033126,42.7
E01029968,72.2
E01029969,23.9
E01029970,50.8
E01029971,56.1
E01033122,41.7
E01033130,83.5
E01030012,62.8
E01030013,55.5
E01030014,49.7
E01030015,49.1
E01030016,60.3
E01029994,51.6
E01029995,43.1
E01029996,62.4
E01033127,7.2
E01033128,17.1
E01033131,35.5
E01030017,44.8
E01030018,58.6
E01030019,22.5
E01030020,48.6
E01030021,33.5
E01029978,67.3
E01029979,53.3
E01029980,9.5
E01029981,26.6
E01029982,53.6
E01029983,66.1
E01030052,1.2
E01030058,0.4
E01030064,0.8
E01030088,0.7
E01030039,0.6
E01030054,0.5
E01030055,0.9
E01030066,0.9
E01030067,0.8
E01030068,1.0
E01030053,0.5
E01030082,0.7
E01030090,0.4
E01030040,0.6
E01030049,0.9
E01030050,14.8
E01030084,2.2
E01030085,11.7
E01030037,0.9
E01030038,1.3
E01030059,0.7
E01030081,1.5
E01030051,10.3
E01030056,1.2
E01030065,0.7
E01030086,1.3
E01030089,2.7
E01030048,1.0
E01030057,0.4
E01030083,0.6
E01030087,0.4
E01030073,27.3
E01030077,35.5
E01030079,43.3
E01030080,21.6
E01030063,0.9
E01030069,0.8
E01030072,28.3
E01030075,45.1
E01030060,3.2
E01030071,17.7
E01030076,21.8
E01030078,14.4
E01033316,31.3
E01033317,29.4
E01033319,24.7
E01030041,0.6
E01030043,3.6
E01030061,23.4
E01030062,20.3
E01030070,1.8
E01030042,0.9
E01030044,10.6
E01030045,1.9
E01030046,0.9
E01030047,22.8
E01030095,0.7
E01030096,0.8
E01030097,0.8
E01030145,2.9
E01030146,1.0
E01030094,0.2
E01030121,1.7
E01030132,2.5
E01030133,0.4
E01030130,22.6
E01030131,71.4
E01030139,55.6
E01030140,26.5
E01030141,60.8
E01030103,1.6
E01030104,1.5
E01030138,0.5
E01030127,15.0
E01030128,57.7
E01030129,20.8
E01033044,47.6
E01033045,31.2
E01033050,16.9
E01030091,33.9
E01030093,20.8
E01030137,22.2
E01033043,44.2
E01033046,75.1
E01033047,28.4
E01030092,40.7
E01030123,49.2
E01030124,16.5
E01030125,40.8
E01030148,25.2
E01030149,31.8
E01030098,0.7
E01030100,0.6
E01030119,0.9
E01030134,0.6
E01030135,0.3
E01030142,9.9
E01030143,52.6
E01030144,8.9
E01030147,27.2
E01033048,6.3
E01033049,57.8
E01030099,0.4
E01030101,2.2
E01030150,0.5
E01030120,0.8
E01030122,1.4
E01030151,0.4
E01030109,47.1
E01030110,27.8
E01030111,36.0
E01030112,36.8
E01030115,10.7
E01030116,15.4
E01030117,44.0
E01030118,56.4
E01030105,56.6
E01030106,18.7
E01030107,39.2
E01030108,37.9
E01030113,19.0
E01030114,20.2
E01030201,0.3
E01030219,0.4
E01030222,0.3
E01030154,0.4
E01030172,1.0
E01030173,6.2
E01030174,0.5
E01030176,0.4
E01030186,1.9
E01030208,0.5
E01030209,3.8
E01030210,14.7
E01030212,0.5
E01030152,1.3
E01030153,4.7
E01030187,1.1
E01030188,41.5
E01030189,7.1
E01030193,1.1
E01030194,6.9
E01030195,17.2
E01030220,4.5
E01030175,1.3
E01030200,0.5
E01030221,0.8
E01030199,0.3
E01033443,2.3
E01033445,8.3
E01033446,0.4
E01033448,0.3
E01033449,1.2
E01030155,26.8
E01030185,16.3
E01030203,8.3
E01030211,32.7
E01030179,27.6
E01030180,20.6
E01030183,26.3
E01030184,17.2
E01030207,5.0
E01030181,58.8
E01030190,2.1
E01030191,19.2
E01030192,12.2
E01030198,0.7
E01033442,18.9
E01033444,85.5
E01033447,20.1
E01030196,25.0
E01030197,0.6
E01030204,13.4
E01030205,38.9
E01030206,17.5
E01030171,8.1
E01030214,13.8
E01030215,5.6
E01030216,3.7
E01030217,0.9
E01030218,1.7
E01030158,3.5
E01030159,40.4
E01030164,36.4
E01030166,20.6
E01033450,24.7
E01030160,4.5
E01030161,32.2
E01030168,41.3
E01030169,65.2
E01030170,17.6
E01030162,51.6
E01030163,9.6
E01030165,47.1
E01030167,50.2
E01030240,14.4
E01030241,3.2
E01030242,12.6
E01030259,0.9
E01030260,0.8
E01030261,37.0
E01030262,26.8
E01030277,50.2
E01030279,63.5
E01030281,30.8
E01030266,15.3
E01030267,15.2
E01030271,31.1
E01030278,39.7
E01030280,35.8
E01030246,78.8
E01030248,104.6
E01030249,65.4
E01030250,53.0
E01030264,44.7
E01030265,71.3
E01030255,26.6
E01030263,17.1
E01030270,28.1
E01030289,19.1
E01030290,38.5
E01030233,32.5
E01030235,18.8
E01030268,28.7
E01030269,20.5
E01030288,30.8
E01030247,16.3
E01030254,88.7
E01030256,47.2
E01030258,30.2
E01030276,46.4
E01030257,33.8
E01030274,25.0
E01030275,31.3
E01030287,38.9
E01030291,55.8
E01030234,44.6
E01030236,22.7
E01030237,4.3
E01030238,42.6
E01030223,26.4
E01030224,13.4
E01030225,3.8
E01030227,43.4
E01030228,15.9
E01030226,36.7
E01030286,0.4
E01030292,15.2
E01030293,1.5
E01030294,3.7
E01030239,62.6
E01030251,5.0
E01030252,2.8
E01030253,4.3
E01030272,21.7
E01030273,32.7
E01030230,7.3
E01030231,11.0
E01030232,2.6
E01030285,0.3
E01030282,4.1
E01030283,1.3
E01030284,11.6
E01030295,0.4
E01030229,0.5
E01030243,11.3
E01030244,9.5
E01030245,11.3
E01000907,133.4
E01000908,90.3
E01000909,70.6
E01000912,17.7
E01000913,10.6
E01000893,29.7
E01000894,62.7
E01000895,166.2
E01000896,112.0
E01000899,15.4
E01000910,113.1
E01000911,177.0
E01000921,158.0
E01000923,174.9
E01000928,66.6
E01000878,84.5
E01000879,82.2
E01000880,78.6
E01000884,59.9
E01000885,48.8
E01000871,54.3
E01000872,129.5
E01000873,134.3
E01000874,182.1
E01000877,142.4
E01000886,140.2
E01000887,148.7
E01000888,170.4
E01000892,150.7
E01000903,141.2
E01000889,142.4
E01000890,214.9
E01000891,203.0
E01000901,186.5
E01000922,81.0
E01000927,172.8
E01000881,102.2
E01000882,124.1
E01000883,94.4
E01000897,80.7
E01000898,101.4
E01000866,139.5
E01000870,133.6
E01000924,166.5
E01000925,188.8
E01000926,193.8
E01000969,121.8
E01000970,209.3
E01000971,184.1
E01000972,143.5
E01000973,80.0
E01000842,137.3
E01000844,155.6
E01000848,157.2
E01000849,201.9
E01000900,181.2
E01000902,172.5
E01000904,182.0
E01000905,237.7
E01000906,111.3
E01000875,141.4
E01000876,149.7
E01000931,129.8
E01000932,278.1
E01000974,148.7
E01000843,201.4
E01000845,124.1
E01000846,181.5
E01000847,171.2
E01000864,157.5
E01000865,138.5
E01000867,198.8
E01000868,172.3
E01000869,184.3
E01000962,167.1
E01000964,125.0
E01000965,141.6
E01000966,116.0
E01000968,184.7
E01000960,156.2
E01000961,133.2
E01000963,99.8
E01000967,37.9
E01000857,178.2
E01000858,85.4
E01000859,164.0
E01000860,63.5
E01000862,100.7
E01000856,138.6
E01000861,138.1
E01000957,148.2
E01000958,93.5
E01000959,228.1
E01000929,171.3
E01000930,164.4
E01000933,153.3
E01000934,185.9
E01000935,227.9
E01000863,91.8
E01000946,31.0
E01000947,125.3
E01000948,88.3
E01000952,198.7
E01000953,27.2
E01000954,298.4
E01000955,249.6
E01000956,96.5
E01000944,325.2
E01000945,67.1
E01000949,262.5
E01000950,210.8
E01000951,319.1
E01000936,207.1
E01000938,214.7
E01000939,155.6
E01000940,232.0
E01000853,278.3
E01000937,119.8
E01000941,283.4
E01000942,289.2
E01000943,150.6
E01000850,86.7
E01000851,178.5
E01000852,127.4
E01000854,97.1
E01000915,206.1
E01000916,121.9
E01000917,249.7
E01000920,143.7
E01000855,55.0
E01000914,39.4
E01000918,124.3
E01000919,131.8
E01000001,112.9
E01000002,62.9
E01000003,227.7
E01000005,52.0
E01032739,6.3
E01032740,17.2
E01001808,144.7
E01001809,173.3
E01001814,145.6
E01001823,117.0
E01001825,150.5
E01001714,99.1
E01001811,177.2
E01001813,127.8
E01033701,74.1
E01001799,149.2
E01001802,123.5
E01001804,137.9
E01001807,154.1
E01001812,70.7
E01001725,202.0
E01001726,267.7
E01001800,188.3
E01001824,70.3
E01001826,154.3
E01001723,164.5
E01001724,190.5
E01001727,179.9
E01001768,179.4
E01001769,129.1
E01001715,172.7
E01001716,164.1
E01001717,125.1
E01001718,172.0
E01001719,179.1
E01001720,172.4
E01001742,144.7
E01001801,112.6
E01001803,113.6
E01001806,47.5
E01001741,171.5
E01001805,81.8
E01001829,160.8
E01001831,151.5
E01001832,158.7
E01001764,160.6
E01001765,136.6
E01001767,151.4
E01001770,134.2
E01033703,215.6
E01033713,51.4
E01001792,101.5
E01001793,105.2
E01001794,149.7
E01001795,144.2
E01001796,179.4
E01001736,184.6
E01001737,183.8
E01001738,193.0
E01001739,171.3
E01001786,16.1
E01001787,71.5
E01001788,138.2
E01001790,243.7
E01001740,181.0
E01001747,150.2
E01001830,184.5
E01001833,184.6
E01001834,216.5
E01001835,170.6
E01001733,125.4
E01001785,164.0
E01001789,179.8
E01001791,147.4
E01001745,200.4
E01001746,337.3
E01001757,344.8
E01001758,167.1
E01001759,175.0
E01001761,166.0
E01001731,132.6
E01001734,135.6
E01001760,121.6
E01001762,124.0
E01001846,22.4
E01001847,106.9
E01001848,109.1
E01001849,47.7
E01001729,158.4
E01001730,147.0
E01001732,265.1
E01001735,122.3
E01001838,253.4
E01001850,254.6
E01001748,130.4
E01001749,161.2
E01001763,151.2
E01001816,119.2
E01001819,116.0
E01001744,139.0
E01001750,126.1
E01001751,100.7
E01001756,132.9
E01033698,208.8
E01033699,129.2
E01033700,142.4
E01033707,125.9
E01001836,141.6
E01001840,154.3
E01001841,103.0
E01001844,128.9
E01001845,140.7
E01001837,133.6
E01001839,205.5
E01001842,246.0
E01001843,167.9
E01033704,74.5
E01033712,97.2
E01001772,159.5
E01001774,116.6
E01001775,140.1
E01001815,162.8
E01001820,172.5
E01001821,212.5
E01001752,180.5
E01001753,218.1
E01001754,194.5
E01001755,175.6
E01001773,168.1
E01001776,141.6
E01001779,175.8
E01001781,110.2
E01001782,168.3
E01001783,309.0
E01001777,152.7
E01001780,166.4
E01001784,299.1
E01033706,114.0
E01033708,44.8
E01033709,190.2
E01033711,143.3
E01001798,169.8
E01001828,185.0
E01033702,119.2
E01033705,88.5
E01033710,274.0
E01001722,191.7
E01001728,220.5
E01001822,212.5
E01001827,111.7
E01001874,21.1
E01001875,109.8
E01001876,24.9
E01001877,10.7
E01001878,120.5
E01001955,82.6
E01001957,222.3
E01001958,368.1
E01001961,221.2
E01001954,173.9
E01001956,118.6
E01001959,89.2
E01001960,233.0
E01001943,43.9
E01001944,260.6
E01001945,152.1
E01001946,132.2
E01001862,193.4
E01001940,197.7
E01001941,116.0
E01001942,201.2
E01001858,143.7
E01001860,204.7
E01001861,199.5
E01001863,184.5
E01001864,212.4
E01001852,237.7
E01001853,186.5
E01001854,262.0
E01001857,209.5
E01001859,236.8
E01001865,143.9
E01001927,75.0
E01001930,72.9
E01001895,183.4
E01001896,184.3
E01001897,152.0
E01001929,147.7
E01001851,164.7
E01001855,218.4
E01001856,202.5
E01001869,57.4
E01001873,235.0
E01001928,92.0
E01001931,220.0
E01001932,90.5
E01001933,72.8
E01001866,105.3
E01001867,154.9
E01001868,224.2
E01001870,190.9
E01001871,122.4
E01001872,228.3
E01001893,158.7
E01001894,84.5
E01001898,55.6
E01001899,110.6
E01001900,131.1
E01001889,96.7
E01001910,188.5
E01001913,141.9
E01001914,256.4
E01001885,238.5
E01001908,378.7
E01001909,207.3
E01001911,112.7
E01001912,168.4
E01001886,160.9
E01001887,139.7
E01001890,139.1
E01001892,192.4
E01001880,118.1
E01001881,142.8
E01001882,223.3
E01001883,112.3
E01001884,228.4
E01001888,165.2
E01001891,116.7
E01001917,134.1
E01001918,145.4
E01001919,113.9
E01001879,183.5
E01001901,192.3
E01001902,234.0
E01001903,149.5
E01001920,91.8
E01001921,156.4
E01001922,84.1
E01001923,130.8
E01001924,162.4
E01001947,262.8
E01001948,175.0
E01001949,192.4
E01001950,148.1
E01001951,156.7
E01001953,148.0
E01001904,112.5
E01001905,198.6
E01001906,230.2
E01001907,195.1
E01001935,190.8
E01001939,71.4
E01032788,94.9
E01032789,384.9
E01032790,141.5
E01001915,35.0
E01001916,38.8
E01001926,160.7
E01001952,167.5
E01001925,114.7
E01001934,89.1
E01001937,93.9
E01001938,145.9
E01001969,131.1
E01001971,158.6
E01001974,124.8
E01001975,146.9
E01002036,94.4
E01002037,23.0
E01002039,213.2
E01002040,139.2
E01001962,34.2
E01001970,93.7
E01001972,80.3
E01001973,56.3
E01002090,70.9
E01002093,78.7
E01002096,89.3
E01002097,156.0
E01002091,86.6
E01002092,82.2
E01002094,61.5
E01002095,58.0
E01002098,68.9
E01002101,93.1
E01002102,59.1
E01002105,156.5
E01002099,133.2
E01002100,135.0
E01002103,108.4
E01002104,84.6
E01001963,35.6
E01001964,25.1
E01001965,131.7
E01001966,29.3
E01002027,139.3
E01002028,147.4
E01002032,172.2
E01002033,155.6
E01001976,157.4
E01001977,174.4
E01001978,144.1
E01001979,112.3
E01002074,160.0
E01002077,147.2
E01002079,156.4
E01002081,127.2
E01002082,78.4
E01002086,67.2
E01002088,88.0
E01002089,327.6
E01001967,94.2
E01001968,129.9
E01001996,66.5
E01001997,82.8
E01002075,47.6
E01002076,173.8
E01002078,77.7
E01002080,25.3
E01002026,137.7
E01002029,73.3
E01002030,58.9
E01002031,137.6
E01001991,135.1
E01001992,42.7
E01001993,61.2
E01001995,57.7
E01001980,179.2
E01001981,181.0
E01001982,174.6
E01001983,165.5
E01002083,93.6
E01002084,53.1
E01002085,166.1
E01002087,141.1
E01002014,101.3
E01002015,122.4
E01002018,116.9
E01033085,113.9
E01033086,180.9
E01002020,53.4
E01002022,94.1
E01002023,90.3
E01002025,43.0
E01002013,115.9
E01002019,52.0
E01002021,79.8
E01002024,85.2
E01001998,132.5
E01001999,136.7
E01002003,97.4
E01002004,159.1
E01002067,117.2
E01002069,121.3
E01002070,126.0
E01002073,158.8
E01002066,93.6
E01002068,61.3
E01002071,149.8
E01002072,102.8
E01002043,185.5
E01002045,157.9
E01002046,101.8
E01002049,150.6
E01002042,60.4
E01002044,193.2
E01002047,164.4
E01002048,159.9
E01002016,115.9
E01002017,132.2
E01002059,71.2
E01002060,140.2
E01002050,174.0
E01002051,137.4
E01002052,94.4
E01002055,173.4
E01001994,52.5
E01002008,24.4
E01002010,27.8
E01002011,26.5
E01002000,104.9
E01002001,156.3
E01002002,27.7
E01002058,109.4
E01002053,121.9
E01002054,208.9
E01002056,92.6
E01002057,99.7
E01001984,79.8
E01001985,89.8
E01001987,60.5
E01001989,60.1
E01001986,121.2
E01001988,102.2
E01001990,140.6
E01002062,94.4
E01002005,179.2
E01002006,145.4
E01002007,99.5
E01002009,72.5
E01002061,100.8
E01002063,112.5
E01002064,162.3
E01002065,124.2
E01002034,65.8
E01002038,119.1
E01002041,148.3
E01032575,131.8
E01002755,135.2
E01002756,115.6
E01002758,132.0
E01002804,151.6
E01002807,188.3
E01002811,151.3
E01002753,175.6
E01002754,122.5
E01002757,157.5
E01002759,154.9
E01002760,170.7
E01002772,177.7
E01002735,151.8
E01002805,122.5
E01002806,142.5
E01002808,145.4
E01002809,184.5
E01002810,200.0
E01002768,154.7
E01002770,73.5
E01002771,123.8
E01002773,143.5
E01002774,118.1
E01002732,136.2
E01002734,143.6
E01002736,215.8
E01002737,254.5
E01002751,230.8
E01002742,146.2
E01002747,159.2
E01002748,103.8
E01002749,158.2
E01033493,359.4
E01033494,140.5
E01002730,126.2
E01002731,141.3
E01002733,156.6
E01002763,145.6
E01002769,95.5
E01002785,138.4
E01002788,151.0
E01002789,140.2
E01002738,69.9
E01002741,142.2
E01002743,171.8
E01002744,145.7
E01002752,168.7
E01002764,134.2
E01002783,151.4
E01002784,138.8
E01002786,165.9
E01002787,146.1
E01002762,121.7
E01002767,171.9
E01033486,155.3
E01033487,502.5
E01033488,119.8
E01033491,89.6
E01033492,90.2
E01002777,138.0
E01002778,170.2
E01002779,171.1
E01002781,148.0
E01002782,174.0
E01002739,156.3
E01002740,82.3
E01002745,137.5
E01002795,113.4
E01002796,133.4
E01002716,176.1
E01002718,167.4
E01002721,137.5
E01002775,120.8
E01002776,143.3
E01002780,207.6
E01002708,58.7
E01002712,155.1
E01002713,108.8
E01002765,147.1
E01002766,131.2
E01002717,105.7
E01002719,102.1
E01002720,230.6
E01002790,181.9
E01002791,107.6
E01002793,178.7
E01002698,187.4
E01002699,164.7
E01002700,82.2
E01002714,148.3
E01002792,177.5
E01002722,153.9
E01002797,171.7
E01002798,142.4
E01002799,217.4
E01002800,128.9
E01002694,217.9
E01002697,188.5
E01002709,219.0
E01002710,120.5
E01002715,261.4
E01002696,122.5
E01002794,97.7
E01002801,145.1
E01002802,134.7
E01002803,114.9
E01002695,144.5
E01002711,128.1
E01002727,140.2
E01002728,179.7
E01002729,121.0
E01002707,145.2
E01002723,149.2
E01002724,74.7
E01002725,236.7
E01002726,100.4
E01033489,194.1
E01033490,141.0
E01002701,190.8
